,ZIP,STCOFIPS,RISK_SCORE,CFLD_RISKS,HRCN_RISKS
7119,32603,12001,14.22778755485075,0.0,7.94103902311556
7120,32641,12001,14.22778755485075,0.0,7.94103902311556
7121,32653,12001,14.22778755485075,0.0,7.94103902311556
7122,32604,12001,14.22778755485075,0.0,7.94103902311556
7123,32607,12001,14.22778755485075,0.0,7.94103902311556
7124,32615,12001,14.22778755485075,0.0,7.94103902311556
7125,32666,12001,14.22778755485075,0.0,7.94103902311556
7126,32610,12001,14.22778755485075,0.0,7.94103902311556
7127,32087,12003,4.95247688843269,0.254058345237407,2.272095821867897
7128,32040,12003,4.95247688843269,0.254058345237407,2.272095821867897
7129,32234,12003,4.95247688843269,0.254058345237407,2.272095821867897
7130,32063,12003,4.95247688843269,0.254058345237407,2.272095821867897
7131,32456,12005,13.379462841218327,16.1702299728643,17.24360090959198
7132,32402,12005,13.379462841218327,16.1702299728643,17.24360090959198
7133,32407,12005,13.379462841218327,16.1702299728643,17.24360090959198
7134,32408,12005,13.379462841218327,16.1702299728643,17.24360090959198
7135,32466,12005,13.379462841218327,16.1702299728643,17.24360090959198
7136,32417,12005,13.379462841218327,16.1702299728643,17.24360090959198
7137,32413,12005,13.379462841218327,16.1702299728643,17.24360090959198
7138,32405,12005,13.379462841218327,16.1702299728643,17.24360090959198
7139,32403,12005,13.379462841218327,16.1702299728643,17.24360090959198
7140,32438,12005,13.379462841218327,16.1702299728643,17.24360090959198
7141,32411,12005,13.379462841218327,16.1702299728643,17.24360090959198
7142,32410,12005,13.379462841218327,16.1702299728643,17.24360090959198
7143,32404,12005,13.379462841218327,16.1702299728643,17.24360090959198
7144,32406,12005,13.379462841218327,16.1702299728643,17.24360090959198
7145,32461,12005,13.379462841218327,16.1702299728643,17.24360090959198
7146,32462,12005,13.379462841218327,16.1702299728643,17.24360090959198
7147,32437,12005,13.379462841218327,16.1702299728643,17.24360090959198
7148,32409,12005,13.379462841218327,16.1702299728643,17.24360090959198
7149,32444,12005,13.379462841218327,16.1702299728643,17.24360090959198
7150,32401,12005,13.379462841218327,16.1702299728643,17.24360090959198
7151,32026,12007,7.992166544860828,0.0,3.180841312392255
7152,32622,12007,7.992166544860828,0.0,3.180841312392255
7153,32042,12007,7.992166544860828,0.0,3.180841312392255
7154,32091,12007,7.992166544860828,0.0,3.180841312392255
7155,32666,12007,7.992166544860828,0.0,3.180841312392255
7156,32058,12007,7.992166544860828,0.0,3.180841312392255
7157,32656,12007,7.992166544860828,0.0,3.180841312392255
7158,32083,12007,7.992166544860828,0.0,3.180841312392255
7159,32054,12007,7.992166544860828,0.0,3.180841312392255
7160,32044,12007,7.992166544860828,0.0,3.180841312392255
7161,32694,12007,7.992166544860828,0.0,3.180841312392255
7162,32949,12009,30.126458172078568,37.7428576877377,51.441200258856334
7163,32904,12009,30.126458172078568,37.7428576877377,51.441200258856334
7164,32907,12009,30.126458172078568,37.7428576877377,51.441200258856334
7165,32956,12009,30.126458172078568,37.7428576877377,51.441200258856334
7166,32911,12009,30.126458172078568,37.7428576877377,51.441200258856334
7167,32925,12009,30.126458172078568,37.7428576877377,51.441200258856334
7168,32923,12009,30.126458172078568,37.7428576877377,51.441200258856334
7169,32775,12009,30.126458172078568,37.7428576877377,51.441200258856334
7170,32927,12009,30.126458172078568,37.7428576877377,51.441200258856334
7171,32934,12009,30.126458172078568,37.7428576877377,51.441200258856334
7172,32783,12009,30.126458172078568,37.7428576877377,51.441200258856334
7173,32899,12009,30.126458172078568,37.7428576877377,51.441200258856334
7174,32908,12009,30.126458172078568,37.7428576877377,51.441200258856334
7175,32941,12009,30.126458172078568,37.7428576877377,51.441200258856334
7176,32926,12009,30.126458172078568,37.7428576877377,51.441200258856334
7177,32937,12009,30.126458172078568,37.7428576877377,51.441200258856334
7178,32950,12009,30.126458172078568,37.7428576877377,51.441200258856334
7179,32951,12009,30.126458172078568,37.7428576877377,51.441200258856334
7180,32780,12009,30.126458172078568,37.7428576877377,51.441200258856334
7181,32922,12009,30.126458172078568,37.7428576877377,51.441200258856334
7182,32912,12009,30.126458172078568,37.7428576877377,51.441200258856334
7183,32906,12009,30.126458172078568,37.7428576877377,51.441200258856334
7184,32936,12009,30.126458172078568,37.7428576877377,51.441200258856334
7185,32952,12009,30.126458172078568,37.7428576877377,51.441200258856334
7186,32954,12009,30.126458172078568,37.7428576877377,51.441200258856334
7187,32796,12009,30.126458172078568,37.7428576877377,51.441200258856334
7188,32754,12009,30.126458172078568,37.7428576877377,51.441200258856334
7189,32905,12009,30.126458172078568,37.7428576877377,51.441200258856334
7190,32901,12009,30.126458172078568,37.7428576877377,51.441200258856334
7191,32932,12009,30.126458172078568,37.7428576877377,51.441200258856334
7192,32959,12009,30.126458172078568,37.7428576877377,51.441200258856334
7193,32935,12009,30.126458172078568,37.7428576877377,51.441200258856334
7194,32940,12009,30.126458172078568,37.7428576877377,51.441200258856334
7195,32902,12009,30.126458172078568,37.7428576877377,51.441200258856334
7196,32781,12009,30.126458172078568,37.7428576877377,51.441200258856334
7197,32815,12009,30.126458172078568,37.7428576877377,51.441200258856334
7198,32903,12009,30.126458172078568,37.7428576877377,51.441200258856334
7199,32920,12009,30.126458172078568,37.7428576877377,51.441200258856334
7200,32910,12009,30.126458172078568,37.7428576877377,51.441200258856334
7201,32924,12009,30.126458172078568,37.7428576877377,51.441200258856334
7202,32953,12009,30.126458172078568,37.7428576877377,51.441200258856334
7203,32955,12009,30.126458172078568,37.7428576877377,51.441200258856334
7204,32931,12009,30.126458172078568,37.7428576877377,51.441200258856334
7205,32976,12009,30.126458172078568,37.7428576877377,51.441200258856334
7206,32909,12009,30.126458172078568,37.7428576877377,51.441200258856334
7207,33351,12011,36.98389483204016,20.000711114496728,67.0355501779152
7208,33065,12011,36.98389483204016,20.000711114496728,67.0355501779152
7209,33067,12011,36.98389483204016,20.000711114496728,67.0355501779152
7210,33069,12011,36.98389483204016,20.000711114496728,67.0355501779152
7211,33071,12011,36.98389483204016,20.000711114496728,67.0355501779152
7212,33021,12011,36.98389483204016,20.000711114496728,67.0355501779152
7213,33024,12011,36.98389483204016,20.000711114496728,67.0355501779152
7214,33027,12011,36.98389483204016,20.000711114496728,67.0355501779152
7215,33028,12011,36.98389483204016,20.000711114496728,67.0355501779152
7216,33443,12011,36.98389483204016,20.000711114496728,67.0355501779152
7217,33308,12011,36.98389483204016,20.000711114496728,67.0355501779152
7218,33394,12011,36.98389483204016,20.000711114496728,67.0355501779152
7219,33064,12011,36.98389483204016,20.000711114496728,67.0355501779152
7220,33066,12011,36.98389483204016,20.000711114496728,67.0355501779152
7221,33026,12011,36.98389483204016,20.000711114496728,67.0355501779152
7222,33313,12011,36.98389483204016,20.000711114496728,67.0355501779152
7223,33334,12011,36.98389483204016,20.000711114496728,67.0355501779152
7224,33328,12011,36.98389483204016,20.000711114496728,67.0355501779152
7225,33061,12011,36.98389483204016,20.000711114496728,67.0355501779152
7226,33068,12011,36.98389483204016,20.000711114496728,67.0355501779152
7227,33063,12011,36.98389483204016,20.000711114496728,67.0355501779152
7228,33083,12011,36.98389483204016,20.000711114496728,67.0355501779152
7229,33029,12011,36.98389483204016,20.000711114496728,67.0355501779152
7230,33441,12011,36.98389483204016,20.000711114496728,67.0355501779152
7231,33315,12011,36.98389483204016,20.000711114496728,67.0355501779152
7232,33325,12011,36.98389483204016,20.000711114496728,67.0355501779152
7233,33309,12011,36.98389483204016,20.000711114496728,67.0355501779152
7234,33345,12011,36.98389483204016,20.000711114496728,67.0355501779152
7235,33327,12011,36.98389483204016,20.000711114496728,67.0355501779152
7236,33312,12011,36.98389483204016,20.000711114496728,67.0355501779152
7237,33314,12011,36.98389483204016,20.000711114496728,67.0355501779152
7238,33306,12011,36.98389483204016,20.000711114496728,67.0355501779152
7239,33331,12011,36.98389483204016,20.000711114496728,67.0355501779152
7240,33335,12011,36.98389483204016,20.000711114496728,67.0355501779152
7241,33388,12011,36.98389483204016,20.000711114496728,67.0355501779152
7242,33022,12011,36.98389483204016,20.000711114496728,67.0355501779152
7243,33307,12011,36.98389483204016,20.000711114496728,67.0355501779152
7244,33359,12011,36.98389483204016,20.000711114496728,67.0355501779152
7245,33097,12011,36.98389483204016,20.000711114496728,67.0355501779152
7246,33020,12011,36.98389483204016,20.000711114496728,67.0355501779152
7247,33321,12011,36.98389483204016,20.000711114496728,67.0355501779152
7248,33322,12011,36.98389483204016,20.000711114496728,67.0355501779152
7249,33323,12011,36.98389483204016,20.000711114496728,67.0355501779152
7250,33305,12011,36.98389483204016,20.000711114496728,67.0355501779152
7251,33338,12011,36.98389483204016,20.000711114496728,67.0355501779152
7252,33179,12011,36.98389483204016,20.000711114496728,67.0355501779152
7253,33018,12011,36.98389483204016,20.000711114496728,67.0355501779152
7254,33076,12011,36.98389483204016,20.000711114496728,67.0355501779152
7255,33009,12011,36.98389483204016,20.000711114496728,67.0355501779152
7256,33304,12011,36.98389483204016,20.000711114496728,67.0355501779152
7257,33316,12011,36.98389483204016,20.000711114496728,67.0355501779152
7258,33326,12011,36.98389483204016,20.000711114496728,67.0355501779152
7259,33060,12011,36.98389483204016,20.000711114496728,67.0355501779152
7260,33023,12011,36.98389483204016,20.000711114496728,67.0355501779152
7261,33004,12011,36.98389483204016,20.000711114496728,67.0355501779152
7262,33008,12011,36.98389483204016,20.000711114496728,67.0355501779152
7263,33324,12011,36.98389483204016,20.000711114496728,67.0355501779152
7264,33311,12011,36.98389483204016,20.000711114496728,67.0355501779152
7265,33317,12011,36.98389483204016,20.000711114496728,67.0355501779152
7266,33093,12011,36.98389483204016,20.000711114496728,67.0355501779152
7267,33346,12011,36.98389483204016,20.000711114496728,67.0355501779152
7268,33081,12011,36.98389483204016,20.000711114496728,67.0355501779152
7269,33075,12011,36.98389483204016,20.000711114496728,67.0355501779152
7270,33073,12011,36.98389483204016,20.000711114496728,67.0355501779152
7271,33074,12011,36.98389483204016,20.000711114496728,67.0355501779152
7272,33019,12011,36.98389483204016,20.000711114496728,67.0355501779152
7273,33442,12011,36.98389483204016,20.000711114496728,67.0355501779152
7274,33319,12011,36.98389483204016,20.000711114496728,67.0355501779152
7275,33330,12011,36.98389483204016,20.000711114496728,67.0355501779152
7276,33302,12011,36.98389483204016,20.000711114496728,67.0355501779152
7277,33318,12011,36.98389483204016,20.000711114496728,67.0355501779152
7278,33329,12011,36.98389483204016,20.000711114496728,67.0355501779152
7279,33339,12011,36.98389483204016,20.000711114496728,67.0355501779152
7280,33082,12011,36.98389483204016,20.000711114496728,67.0355501779152
7281,33062,12011,36.98389483204016,20.000711114496728,67.0355501779152
7282,33025,12011,36.98389483204016,20.000711114496728,67.0355501779152
7283,33301,12011,36.98389483204016,20.000711114496728,67.0355501779152
7284,33332,12011,36.98389483204016,20.000711114496728,67.0355501779152
7285,33320,12011,36.98389483204016,20.000711114496728,67.0355501779152
7286,33310,12011,36.98389483204016,20.000711114496728,67.0355501779152
7287,33355,12011,36.98389483204016,20.000711114496728,67.0355501779152
7288,33077,12011,36.98389483204016,20.000711114496728,67.0355501779152
7289,33084,12011,36.98389483204016,20.000711114496728,67.0355501779152
7290,33348,12011,36.98389483204016,20.000711114496728,67.0355501779152
7291,33056,12011,36.98389483204016,20.000711114496728,67.0355501779152
7292,32448,12013,9.098354851218964,0.639633317467073,16.314933708847825
7293,32421,12013,9.098354851218964,0.639633317467073,16.314933708847825
7294,32442,12013,9.098354851218964,0.639633317467073,16.314933708847825
7295,32424,12013,9.098354851218964,0.639633317467073,16.314933708847825
7296,32430,12013,9.098354851218964,0.639633317467073,16.314933708847825
7297,32420,12013,9.098354851218964,0.639633317467073,16.314933708847825
7298,32466,12013,9.098354851218964,0.639633317467073,16.314933708847825
7299,32438,12013,9.098354851218964,0.639633317467073,16.314933708847825
7300,32465,12013,9.098354851218964,0.639633317467073,16.314933708847825
7301,32449,12013,9.098354851218964,0.639633317467073,16.314933708847825
7302,33948,12015,29.369321191421736,47.929553619824475,53.35135881455495
7303,33981,12015,29.369321191421736,47.929553619824475,53.35135881455495
7304,33982,12015,29.369321191421736,47.929553619824475,53.35135881455495
7305,33938,12015,29.369321191421736,47.929553619824475,53.35135881455495
7306,33917,12015,29.369321191421736,47.929553619824475,53.35135881455495
7307,33955,12015,29.369321191421736,47.929553619824475,53.35135881455495
7308,33947,12015,29.369321191421736,47.929553619824475,53.35135881455495
7309,33952,12015,29.369321191421736,47.929553619824475,53.35135881455495
7310,33983,12015,29.369321191421736,47.929553619824475,53.35135881455495
7311,33946,12015,29.369321191421736,47.929553619824475,53.35135881455495
7312,33950,12015,29.369321191421736,47.929553619824475,53.35135881455495
7313,33951,12015,29.369321191421736,47.929553619824475,53.35135881455495
7314,33954,12015,29.369321191421736,47.929553619824475,53.35135881455495
7315,33949,12015,29.369321191421736,47.929553619824475,53.35135881455495
7316,34266,12015,29.369321191421736,47.929553619824475,53.35135881455495
7317,34224,12015,29.369321191421736,47.929553619824475,53.35135881455495
7318,33953,12015,29.369321191421736,47.929553619824475,53.35135881455495
7319,33980,12015,29.369321191421736,47.929553619824475,53.35135881455495
7320,34269,12015,29.369321191421736,47.929553619824475,53.35135881455495
7321,34287,12015,29.369321191421736,47.929553619824475,53.35135881455495
7322,34223,12015,29.369321191421736,47.929553619824475,53.35135881455495
7323,34442,12017,19.498724925554317,19.112628924256622,29.805714522590204
7324,34487,12017,19.498724925554317,19.112628924256622,29.805714522590204
7325,34453,12017,19.498724925554317,19.112628924256622,29.805714522590204
7326,34436,12017,19.498724925554317,19.112628924256622,29.805714522590204
7327,34447,12017,19.498724925554317,19.112628924256622,29.805714522590204
7328,34433,12017,19.498724925554317,19.112628924256622,29.805714522590204
7329,34423,12017,19.498724925554317,19.112628924256622,29.805714522590204
7330,34428,12017,19.498724925554317,19.112628924256622,29.805714522590204
7331,34429,12017,19.498724925554317,19.112628924256622,29.805714522590204
7332,34441,12017,19.498724925554317,19.112628924256622,29.805714522590204
7333,34445,12017,19.498724925554317,19.112628924256622,29.805714522590204
7334,34601,12017,19.498724925554317,19.112628924256622,29.805714522590204
7335,34448,12017,19.498724925554317,19.112628924256622,29.805714522590204
7336,34446,12017,19.498724925554317,19.112628924256622,29.805714522590204
7337,34434,12017,19.498724925554317,19.112628924256622,29.805714522590204
7338,34460,12017,19.498724925554317,19.112628924256622,29.805714522590204
7339,34451,12017,19.498724925554317,19.112628924256622,29.805714522590204
7340,34449,12017,19.498724925554317,19.112628924256622,29.805714522590204
7341,34452,12017,19.498724925554317,19.112628924256622,29.805714522590204
7342,34464,12017,19.498724925554317,19.112628924256622,29.805714522590204
7343,34450,12017,19.498724925554317,19.112628924256622,29.805714522590204
7344,34461,12017,19.498724925554317,19.112628924256622,29.805714522590204
7345,34465,12017,19.498724925554317,19.112628924256622,29.805714522590204
7346,32006,12019,12.343168830558753,13.322963765109607,22.572425045354095
7347,32050,12019,12.343168830558753,13.322963765109607,22.572425045354095
7348,32160,12019,12.343168830558753,13.322963765109607,22.572425045354095
7349,32091,12019,12.343168830558753,13.322963765109607,22.572425045354095
7350,32234,12019,12.343168830558753,13.322963765109607,22.572425045354095
7351,32666,12019,12.343168830558753,13.322963765109607,22.572425045354095
7352,32067,12019,12.343168830558753,13.322963765109607,22.572425045354095
7353,32140,12019,12.343168830558753,13.322963765109607,22.572425045354095
7354,32073,12019,12.343168830558753,13.322963765109607,22.572425045354095
7355,32079,12019,12.343168830558753,13.322963765109607,22.572425045354095
7356,32003,12019,12.343168830558753,13.322963765109607,22.572425045354095
7357,32058,12019,12.343168830558753,13.322963765109607,22.572425045354095
7358,32065,12019,12.343168830558753,13.322963765109607,22.572425045354095
7359,32068,12019,12.343168830558753,13.322963765109607,22.572425045354095
7360,32043,12019,12.343168830558753,13.322963765109607,22.572425045354095
7361,32656,12019,12.343168830558753,13.322963765109607,22.572425045354095
7362,34134,12021,42.92914299235899,31.166532405011846,85.05049081235371
7363,34116,12021,42.92914299235899,31.166532405011846,85.05049081235371
7364,34119,12021,42.92914299235899,31.166532405011846,85.05049081235371
7365,34138,12021,42.92914299235899,31.166532405011846,85.05049081235371
7366,34145,12021,42.92914299235899,31.166532405011846,85.05049081235371
7367,34120,12021,42.92914299235899,31.166532405011846,85.05049081235371
7368,34142,12021,42.92914299235899,31.166532405011846,85.05049081235371
7369,34102,12021,42.92914299235899,31.166532405011846,85.05049081235371
7370,34106,12021,42.92914299235899,31.166532405011846,85.05049081235371
7371,34101,12021,42.92914299235899,31.166532405011846,85.05049081235371
7372,34135,12021,42.92914299235899,31.166532405011846,85.05049081235371
7373,34109,12021,42.92914299235899,31.166532405011846,85.05049081235371
7374,34112,12021,42.92914299235899,31.166532405011846,85.05049081235371
7375,34114,12021,42.92914299235899,31.166532405011846,85.05049081235371
7376,34107,12021,42.92914299235899,31.166532405011846,85.05049081235371
7377,34139,12021,42.92914299235899,31.166532405011846,85.05049081235371
7378,34108,12021,42.92914299235899,31.166532405011846,85.05049081235371
7379,34110,12021,42.92914299235899,31.166532405011846,85.05049081235371
7380,34117,12021,42.92914299235899,31.166532405011846,85.05049081235371
7381,34141,12021,42.92914299235899,31.166532405011846,85.05049081235371
7382,34113,12021,42.92914299235899,31.166532405011846,85.05049081235371
7383,34103,12021,42.92914299235899,31.166532405011846,85.05049081235371
7384,34146,12021,42.92914299235899,31.166532405011846,85.05049081235371
7385,34140,12021,42.92914299235899,31.166532405011846,85.05049081235371
7386,34104,12021,42.92914299235899,31.166532405011846,85.05049081235371
7387,34105,12021,42.92914299235899,31.166532405011846,85.05049081235371
7388,32061,12023,9.955914472115134,0.0,4.075635146953868
7389,32087,12023,9.955914472115134,0.0,4.075635146953868
7390,32096,12023,9.955914472115134,0.0,4.075635146953868
7391,32038,12023,9.955914472115134,0.0,4.075635146953868
7392,32643,12023,9.955914472115134,0.0,4.075635146953868
7393,32094,12023,9.955914472115134,0.0,4.075635146953868
7394,32055,12023,9.955914472115134,0.0,4.075635146953868
7395,32024,12023,9.955914472115134,0.0,4.075635146953868
7396,32025,12023,9.955914472115134,0.0,4.075635146953868
7397,32056,12023,9.955914472115134,0.0,4.075635146953868
7398,34266,12027,15.779707600250536,3.460084230287657,28.373245697498195
7399,34269,12027,15.779707600250536,3.460084230287657,28.373245697498195
7400,34267,12027,15.779707600250536,3.460084230287657,28.373245697498195
7401,33865,12027,15.779707600250536,3.460084230287657,28.373245697498195
7402,34268,12027,15.779707600250536,3.460084230287657,28.373245697498195
7403,32648,12029,8.787496354801547,9.270481323248346,14.725039152855128
7404,32628,12029,8.787496354801547,9.270481323248346,14.725039152855128
7405,32359,12029,8.787496354801547,9.270481323248346,14.725039152855128
7406,32008,12029,8.787496354801547,9.270481323248346,14.725039152855128
7407,32692,12029,8.787496354801547,9.270481323248346,14.725039152855128
7408,32680,12029,8.787496354801547,9.270481323248346,14.725039152855128
7409,32205,12031,13.460283327834226,14.408573515726744,4.642046484533065
7410,32266,12031,13.460283327834226,14.408573515726744,4.642046484533065
7411,32239,12031,13.460283327834226,14.408573515726744,4.642046484533065
7412,32229,12031,13.460283327834226,14.408573515726744,4.642046484533065
7413,32084,12031,13.460283327834226,14.408573515726744,4.642046484533065
7414,32225,12031,13.460283327834226,14.408573515726744,4.642046484533065
7415,32245,12031,13.460283327834226,14.408573515726744,4.642046484533065
7416,32254,12031,13.460283327834226,14.408573515726744,4.642046484533065
7417,32240,12031,13.460283327834226,14.408573515726744,4.642046484533065
7418,32214,12031,13.460283327834226,14.408573515726744,4.642046484533065
7419,32209,12031,13.460283327834226,14.408573515726744,4.642046484533065
7420,32208,12031,13.460283327834226,14.408573515726744,4.642046484533065
7421,32204,12031,13.460283327834226,14.408573515726744,4.642046484533065
7422,32246,12031,13.460283327834226,14.408573515726744,4.642046484533065
7423,32233,12031,13.460283327834226,14.408573515726744,4.642046484533065
7424,32224,12031,13.460283327834226,14.408573515726744,4.642046484533065
7425,32258,12031,13.460283327834226,14.408573515726744,4.642046484533065
7426,32228,12031,13.460283327834226,14.408573515726744,4.642046484533065
7427,32210,12031,13.460283327834226,14.408573515726744,4.642046484533065
7428,32217,12031,13.460283327834226,14.408573515726744,4.642046484533065
7429,32218,12031,13.460283327834226,14.408573515726744,4.642046484533065
7430,32219,12031,13.460283327834226,14.408573515726744,4.642046484533065
7431,32221,12031,13.460283327834226,14.408573515726744,4.642046484533065
7432,32206,12031,13.460283327834226,14.408573515726744,4.642046484533065
7433,32234,12031,13.460283327834226,14.408573515726744,4.642046484533065
7434,32277,12031,13.460283327834226,14.408573515726744,4.642046484533065
7435,32241,12031,13.460283327834226,14.408573515726744,4.642046484533065
7436,32212,12031,13.460283327834226,14.408573515726744,4.642046484533065
7437,32227,12031,13.460283327834226,14.408573515726744,4.642046484533065
7438,32099,12031,13.460283327834226,14.408573515726744,4.642046484533065
7439,32073,12031,13.460283327834226,14.408573515726744,4.642046484533065
7440,32223,12031,13.460283327834226,14.408573515726744,4.642046484533065
7441,32202,12031,13.460283327834226,14.408573515726744,4.642046484533065
7442,32235,12031,13.460283327834226,14.408573515726744,4.642046484533065
7443,32255,12031,13.460283327834226,14.408573515726744,4.642046484533065
7444,32238,12031,13.460283327834226,14.408573515726744,4.642046484533065
7445,32216,12031,13.460283327834226,14.408573515726744,4.642046484533065
7446,32257,12031,13.460283327834226,14.408573515726744,4.642046484533065
7447,32256,12031,13.460283327834226,14.408573515726744,4.642046484533065
7448,32081,12031,13.460283327834226,14.408573515726744,4.642046484533065
7449,32222,12031,13.460283327834226,14.408573515726744,4.642046484533065
7450,32220,12031,13.460283327834226,14.408573515726744,4.642046484533065
7451,32226,12031,13.460283327834226,14.408573515726744,4.642046484533065
7452,32250,12031,13.460283327834226,14.408573515726744,4.642046484533065
7453,32247,12031,13.460283327834226,14.408573515726744,4.642046484533065
7454,32082,12031,13.460283327834226,14.408573515726744,4.642046484533065
7455,32207,12031,13.460283327834226,14.408573515726744,4.642046484533065
7456,32211,12031,13.460283327834226,14.408573515726744,4.642046484533065
7457,32244,12031,13.460283327834226,14.408573515726744,4.642046484533065
7458,32236,12031,13.460283327834226,14.408573515726744,4.642046484533065
7459,32203,12031,13.460283327834226,14.408573515726744,4.642046484533065
7460,32501,12033,27.03340384375629,18.676858488978837,54.00267241471103
7461,32505,12033,27.03340384375629,18.676858488978837,54.00267241471103
7462,32504,12033,27.03340384375629,18.676858488978837,54.00267241471103
7463,32561,12033,27.03340384375629,18.676858488978837,54.00267241471103
7464,32503,12033,27.03340384375629,18.676858488978837,54.00267241471103
7465,32516,12033,27.03340384375629,18.676858488978837,54.00267241471103
7466,32560,12033,27.03340384375629,18.676858488978837,54.00267241471103
7467,32520,12033,27.03340384375629,18.676858488978837,54.00267241471103
7468,32506,12033,27.03340384375629,18.676858488978837,54.00267241471103
7469,32508,12033,27.03340384375629,18.676858488978837,54.00267241471103
7470,32512,12033,27.03340384375629,18.676858488978837,54.00267241471103
7471,32559,12033,27.03340384375629,18.676858488978837,54.00267241471103
7472,32511,12033,27.03340384375629,18.676858488978837,54.00267241471103
7473,32502,12033,27.03340384375629,18.676858488978837,54.00267241471103
7474,32534,12033,27.03340384375629,18.676858488978837,54.00267241471103
7475,32507,12033,27.03340384375629,18.676858488978837,54.00267241471103
7476,32513,12033,27.03340384375629,18.676858488978837,54.00267241471103
7477,32533,12033,27.03340384375629,18.676858488978837,54.00267241471103
7478,32535,12033,27.03340384375629,18.676858488978837,54.00267241471103
7479,32577,12033,27.03340384375629,18.676858488978837,54.00267241471103
7480,32514,12033,27.03340384375629,18.676858488978837,54.00267241471103
7481,32524,12033,27.03340384375629,18.676858488978837,54.00267241471103
7482,32522,12033,27.03340384375629,18.676858488978837,54.00267241471103
7483,32509,12033,27.03340384375629,18.676858488978837,54.00267241471103
7484,32526,12033,27.03340384375629,18.676858488978837,54.00267241471103
7485,32523,12033,27.03340384375629,18.676858488978837,54.00267241471103
7486,32591,12033,27.03340384375629,18.676858488978837,54.00267241471103
7487,32568,12033,27.03340384375629,18.676858488978837,54.00267241471103
7488,32145,12035,16.251535360313653,22.890455045405673,25.03956414324174
7489,32137,12035,16.251535360313653,22.890455045405673,25.03956414324174
7490,32143,12035,16.251535360313653,22.890455045405673,25.03956414324174
7491,32164,12035,16.251535360313653,22.890455045405673,25.03956414324174
7492,32135,12035,16.251535360313653,22.890455045405673,25.03956414324174
7493,32174,12035,16.251535360313653,22.890455045405673,25.03956414324174
7494,32110,12035,16.251535360313653,22.890455045405673,25.03956414324174
7495,32136,12035,16.251535360313653,22.890455045405673,25.03956414324174
7496,32080,12035,16.251535360313653,22.890455045405673,25.03956414324174
7497,32322,12037,9.317677897059925,9.977940784233768,15.681629144959212
7498,32358,12037,9.317677897059925,9.977940784233768,15.681629144959212
7499,32320,12037,9.317677897059925,9.977940784233768,15.681629144959212
7500,32328,12037,9.317677897059925,9.977940784233768,15.681629144959212
7501,32321,12037,9.317677897059925,9.977940784233768,15.681629144959212
7502,32346,12037,9.317677897059925,9.977940784233768,15.681629144959212
7503,32351,12039,12.268611981226442,,19.101703268344878
7504,32343,12039,12.268611981226442,,19.101703268344878
7505,32330,12039,12.268611981226442,,19.101703268344878
7506,32352,12039,12.268611981226442,,19.101703268344878
7507,32324,12039,12.268611981226442,,19.101703268344878
7508,32332,12039,12.268611981226442,,19.101703268344878
7509,32333,12039,12.268611981226442,,19.101703268344878
7510,32643,12041,5.592942938530721,2.704649658210691,3.376001553689045
7511,32669,12041,5.592942938530721,2.704649658210691,3.376001553689045
7512,32008,12041,5.592942938530721,2.704649658210691,3.376001553689045
7513,32693,12041,5.592942938530721,2.704649658210691,3.376001553689045
7514,32619,12041,5.592942938530721,2.704649658210691,3.376001553689045
7515,33935,12043,13.683799287868474,1.799059459706121,23.704424556805208
7516,33960,12043,13.683799287868474,1.799059459706121,23.704424556805208
7517,33944,12043,13.683799287868474,1.799059459706121,23.704424556805208
7518,34974,12043,13.683799287868474,1.799059459706121,23.704424556805208
7519,33471,12043,13.683799287868474,1.799059459706121,23.704424556805208
7520,34972,12043,13.683799287868474,1.799059459706121,23.704424556805208
7521,32465,12045,6.547310914629517,5.651244586255371,10.7802253559766
7522,32456,12045,6.547310914629517,5.651244586255371,10.7802253559766
7523,32052,12047,4.065038582396793,,2.348540994052781
7524,32096,12047,4.065038582396793,,2.348540994052781
7525,32053,12047,4.065038582396793,,2.348540994052781
7526,33873,12049,15.940968885585294,0.601528731000828,26.74325310673588
7527,33865,12049,15.940968885585294,0.601528731000828,26.74325310673588
7528,33834,12049,15.940968885585294,0.601528731000828,26.74325310673588
7529,33890,12049,15.940968885585294,0.601528731000828,26.74325310673588
7530,33471,12051,17.501715898428873,1.127199517138157,30.238938091600104
7531,33935,12051,17.501715898428873,1.127199517138157,30.238938091600104
7532,34142,12051,17.501715898428873,1.127199517138157,30.238938091600104
7533,33930,12051,17.501715898428873,1.127199517138157,30.238938091600104
7534,33440,12051,17.501715898428873,1.127199517138157,30.238938091600104
7535,33975,12051,17.501715898428873,1.127199517138157,30.238938091600104
7536,33936,12051,17.501715898428873,1.127199517138157,30.238938091600104
7537,34605,12053,15.35616417592672,11.19235337962358,19.68954085312411
7538,34609,12053,15.35616417592672,11.19235337962358,19.68954085312411
7539,34601,12053,15.35616417592672,11.19235337962358,19.68954085312411
7540,34636,12053,15.35616417592672,11.19235337962358,19.68954085312411
7541,34608,12053,15.35616417592672,11.19235337962358,19.68954085312411
7542,34614,12053,15.35616417592672,11.19235337962358,19.68954085312411
7543,34606,12053,15.35616417592672,11.19235337962358,19.68954085312411
7544,34661,12053,15.35616417592672,11.19235337962358,19.68954085312411
7545,34613,12053,15.35616417592672,11.19235337962358,19.68954085312411
7546,33523,12053,15.35616417592672,11.19235337962358,19.68954085312411
